"InstanceName","basicTask","pctbGridTask","pctb3CupTask","cvchickTask","mainGoalSize","lavaPresence","goalOccluded","goalLeft","goalRight","goalCentre","navigationDistanceGoal","euclideanDistanceGoal","navigationTurnsGoal","navigationDistanceChoice","navigationTurnsChoice","Human_Success","Human_Choice"
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,0,0
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,0,0
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-3CupFC-2Y2MRFar-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,1,69,35.61684994,7,45.5,4,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,0,0
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,0,0
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,0,0
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,0,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,37,26.07680962,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,0,0
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,0,0
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,0,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,0,0
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,0,0
"OP-STC-Allo-PCTB-4CupGridClose-G2FarRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,35,25.05992817,1,27,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,0,0
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,0,0
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,0,0
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,0,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,0,0
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,0,0
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridFar-G2CloseRight-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,37,34.23448554,1,37,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,0,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2CloseLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,34,28.63564213,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,0,0
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,0,1
"OP-STC-Allo-PCTB-4CupGridMid-G2FarLeft-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,42,31.30495168,1,32,1,1,1
"tutorial_0_ready-G2-sanity_1.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
"tutorial_0_ready-G2-sanity_2.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
"tutorial_0_ready-G2-sanity_1.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
"tutorial_0_ready-G2-sanity_2.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
"tutorial_0_ready-G2-sanity_1.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
"tutorial_0_ready-G2-sanity_1.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
"tutorial_0_ready-G2-sanity_1.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
"tutorial_0_ready-G2-sanity_2.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
"tutorial_0_ready-G2-sanity_1.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
"tutorial_0_ready-G2-sanity_2.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
"tutorial_0_ready-G2-sanity_1.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
"tutorial_0_ready-G2-sanity_2.yml",1,0,0,0,2,0,0,0,0,1,28,28,0,28,0,1,1
