"InstanceName","basicTask","pctbGridTask","pctb3CupTask","cvchickTask","mainGoalSize","lavaPresence","goalOccluded","goalLeft","goalRight","goalCentre","numChoices","navigationDistanceGoal","euclideanDistanceGoal","navigationTurnsGoal","navigationDistanceChoice","navigationTurnsChoice","Random_Agent_Success","Random_Agent_Choice","Heuristic_Agent_Success","Heuristic_Agent_Choice","Dreamer_Success","Dreamer_Choice","PPO_Success","PPO_Choice"
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,1,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52Occluder-Left-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Occluder-Left-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Occluder-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Occluder-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Occluder-Left-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Occluder-Left-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Occluder-Left-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Occluder-Right-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52Occluder-Right-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.52Occluder-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52Occluder-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.52Occluder-Right-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52Occluder-Right-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.52Occluder-Right-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.52Thin-Left-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,1
"OP-RP-Allo-CVChick-LOG1.52Thin-Left-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Thin-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Thin-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Thin-Left-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Thin-Left-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Thin-Left-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Thin-Right-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.52Thin-Right-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52Thin-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52Thin-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52Thin-Right-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52Thin-Right-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52Thin-Right-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.52Trans-Left-NA-0-Trans.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52Trans-Right-NA-0-Trans.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,0,1,0,1
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG1.5NoOccluder-Left-NA-0-NA.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG1.5NoOccluder-Right-NA-0-NA.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG11OccluderContra-Left-Beige-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderContra-Left-Brown-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderContra-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderContra-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderContra-Left-Grey-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderContra-Left-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,1,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderContra-Left-RND-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderContra-Right-Beige-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-LOG11OccluderContra-Right-Brown-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG11OccluderContra-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,1,1
"OP-RP-Allo-CVChick-LOG11OccluderContra-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,0
"OP-RP-Allo-CVChick-LOG11OccluderContra-Right-Grey-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG11OccluderContra-Right-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,0
"OP-RP-Allo-CVChick-LOG11OccluderContra-Right-RND-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,0
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-Beige-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-Brown-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-Grey-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-RND-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,1
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-Beige-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-Brown-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-Grey-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-RND-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG11ThinContra-Left-Beige-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinContra-Left-Brown-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinContra-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinContra-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinContra-Left-Grey-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinContra-Left-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,1
"OP-RP-Allo-CVChick-LOG11ThinContra-Left-RND-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinContra-Right-Beige-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,1,1
"OP-RP-Allo-CVChick-LOG11ThinContra-Right-Brown-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG11ThinContra-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG11ThinContra-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,0,1,1,1
"OP-RP-Allo-CVChick-LOG11ThinContra-Right-Grey-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG11ThinContra-Right-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG11ThinContra-Right-RND-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,0,1,1,1
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-Beige-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-Brown-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-Grey-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,1,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-RND-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-Beige-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,1
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-Brown-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,1
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-Grey-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,0,1,1,1
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,0,1,0,1
"OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-RND-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG11TransContra-Left-NA-0-Trans.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11TransContra-Right-NA-0-Trans.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,1,1
"OP-RP-Allo-CVChick-LOG11TransIpsi-Left-NA-0-Trans.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11TransIpsi-Right-NA-0-Trans.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-Beige-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-Brown-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-Grey-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-RND-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,1,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-Beige-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,1
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-Brown-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-Grey-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,0,1,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-RND-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-Beige-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-Brown-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,1,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-Grey-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-OffWhite-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-RND-0-OPQ.yml",0,0,0,1,1,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-Beige-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,0,1,0,1
"OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-Brown-0-OPQ.yml",0,0,0,1,1,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,0,1,0,1
